city,hotel_name,score,url,longitude_x,latitude_x,description,id_city,latitude_y,longitude_y,Average probability of precipitation,average cloud percentage,average daily temperatures
Besancon,Centre ville historique - calme - les mots bleus,7.4,https://www.booking.com/hotel/fr/centre-ville-historique-calme-les-mots-bleus.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=43&sr_order=popularity&nflt=ht_id&srpvid=8c4f458d39e20090&srepoch=1665309211&from=searchresults#hotelTmpl,6.0283136,47.233391,"You're eligible for a Genius discount at Centre ville historique - calme - les mots bleus! To save at this property, all you have to do is sign in. Situated in Besançon, 1.2 km from Besançon-Mouillère train station, Centre ville historique - calme - les mots bleus features accommodation with free bikes, free WiFi and a 24-hour front desk. Housed in a building dating from 19th century, this apartment is 5.1 km from Micropolis and 13 km from Besançon Franche-Comté TGV train station. The apartment has 1 bedroom, a flat-screen TV, an equipped kitchen with a dishwasher and a microwave, a washing machine, and 1 bathroom with a shower. Towels and bed linen are available in the apartment. Popular points of interest near the apartment include Besancon Viotte Train Station, Time museum of Besançon and Saint-Jean Cathedral Besançon. The nearest airport is Dole-Jura Airport, 62 km from Centre ville historique - calme - les mots bleus.   Couples particularly like the location — they rated it 9.7 for a two-person trip.    Centre ville historique - calme - les mots bleus has been welcoming Booking.com guests since 3 Jul 2021.    Distance in property description is calculated using © OpenStreetMap ",13,47.2380222,6.0243622,0.4693269230769231,75.96153846153847,16.665288461538456
Besancon,Hotel Campanile Besançon Nord Ecole Valentin,7.1,https://www.booking.com/hotel/fr/campanile-besancon-ecole-valentin.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=28&sr_order=popularity&nflt=ht_id&srpvid=8c4f458d39e20090&srepoch=1665309211&from=searchresults#hotelTmpl,5.99291325,47.27784785,"The Campanile Besançon Valentin is located near the A36 motorway (exit Saint Claude) and 5.8 km from Besançon and Besançon Viotte TGV Station. It offers guestrooms with free Wi-Fi. The air-conditioned rooms at the Campanile are equipped with flat-screen TVs with Canal+ channels and tea and coffee making facilities. Each includes a private bathroom, and family rooms are also available. Guests can enjoy traditional French cuisine in the on-site restaurant, followed by a drink in the private bar. The hotel also provides a night porter. Besançon, a hilly town with twisting streets dominated by a citadel, is known for its delightful setting and fine parks. The hotel is located between the new TGV station and the town centre.   Couples particularly like the location — they rated it 8.0 for a two-person trip.    Hotel Campanile Besançon Nord Ecole Valentin has been welcoming Booking.com guests since 12 Feb 2007.  Hotel chain/brand: Campanile ",13,47.2380222,6.0243622,0.4693269230769231,75.96153846153847,16.665288461538456
Besancon,Appartement calme et chaleureux à 5mn de la Gare,7.0,https://www.booking.com/hotel/fr/appartement-calme-et-chaleureux-a-5mn-de-la-gare.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=66&sr_order=popularity&nflt=ht_id&srpvid=8219458d7a960002&srepoch=1665309211&from=searchresults#hotelTmpl,6.016891,47.2531148,"Appartement calme et chaleureux à 5mn de la Gare is located in Besançon, 3.1 km from Besançon-Mouillère train station and 6.3 km from Micropolis, in an area where fishing can be enjoyed. The air-conditioned accommodation is less than 1 km from Besancon Viotte Train Station, and guests benefit from private parking available on site and free WiFi. The apartment comes with 2 bedrooms, 1 bathroom, bed linen, towels, a flat-screen TV with cable channels, a dining area, a fully equipped kitchen, and a balcony with garden views. The apartment provides a terrace. Besançon Franche-Comté TGV train station is 10 km from Appartement calme et chaleureux à 5mn de la Gare, while Saint-Jean Cathedral Besançon is 3.6 km away. The nearest airport is Dole-Jura Airport, 63 km from the accommodation.    Appartement calme et chaleureux à 5mn de la Gare has been welcoming Booking.com guests since 12 Jun 2022.    Distance in property description is calculated using © OpenStreetMap ",13,47.2380222,6.0243622,0.4693269230769231,75.96153846153847,16.665288461538456
Besancon,Contact Hôtel Foch,6.9,https://www.booking.com/hotel/fr/foch-besancon.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&nflt=ht_id&srpvid=e9d6458d67760288&srepoch=1665309211&from=searchresults#hotelTmpl,6.02335095,47.24619696,"Situated a few steps from the Besançon train station and just 5 minutes from the city centre, the Hotel Foch offers quality comfort at an affordable price. This charming hotel provides a panoramic view of downtown from its well-equipped guestrooms. Rooms feature shower or bath, TV and free Wi-Fi internet access. The Hotel Foch also provides 24-hour reception, a car park just 20 m from the hotel, a bar area and a buffet breakfast.  Besançon is located close to the Swiss border and is the capital of the Doubs department in the region of Franche-Comté.    Contact Hôtel Foch has been welcoming Booking.com guests since 3 Feb 2009.  ",13,47.2380222,6.0243622,0.4693269230769231,75.96153846153847,16.665288461538456
Besancon,Le Patio,6.8,https://www.booking.com/hotel/fr/le-patio-besancon.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=67&sr_order=popularity&nflt=ht_id&srpvid=8219458d7a960002&srepoch=1665309211&from=searchresults#hotelTmpl,6.0146119,47.2574048,"Featuring garden views, Le Patio offers accommodation with a terrace and a kettle, around 1.4 km from Besancon Viotte Train Station. This property offers access to a patio, free private parking and free WiFi. This apartment comes with 1 bedroom, a kitchen with a dishwasher and a microwave, a flat-screen TV, a seating area and 1 bathroom equipped with a shower. Towels and bed linen are featured. Besançon-Mouillère train station is 3.5 km from the apartment, while Micropolis is 7.8 km away. The nearest airport is Dole-Jura Airport, 63 km from Le Patio.    Le Patio has been welcoming Booking.com guests since 16 Nov 2021.    Distance in property description is calculated using © OpenStreetMap ",13,47.2380222,6.0243622,0.4693269230769231,75.96153846153847,16.665288461538456
Besancon,Ethic Etapes CIS de Besançon,6.8,https://www.booking.com/hotel/fr/ethic-etapes-centre-international-de-sa-c-jour-de-besanasson.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=23&sr_order=popularity&nflt=ht_id&srpvid=e9d6458d67760288&srepoch=1665309211&from=searchresults#hotelTmpl,5.99989772,47.25111839,"This residence is 3 km from La Viotte Train Station and 4 km from the centre of Besançon. It offers free Wi-Fi access, a bar and a garden. All the heated rooms at Ethic Etapes CIS de Besançon feature a flat-screen TV and a wardrobe. A private bathroom with free toiletries and a shower is also provided. Some of the rooms are suitable for guests with reduced mobility. Guests are invited to enjoy a continental breakfast every morning at Ethic Etapes CIS de Besançon. Mediterranean and French dishes can be enjoyed at the self-service restaurant for lunch or dinner. A tumble dryer and a washing machine are available in the guest laundry. The property has free private parking. Several universities are located less than a 15-minute walk away and the Palais des Sports Stadium is 1 km away.    Ethic Etapes CIS de Besançon has been welcoming Booking.com guests since 14 Jun 2012.  ",13,47.2380222,6.0243622,0.4693269230769231,75.96153846153847,16.665288461538456
Besancon,Premiere Classe Besancon Ecole Valentin,6.7,https://www.booking.com/hotel/fr/premiere-classe-besancon-ecole-valentin.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=1&hapos=26&sr_order=popularity&nflt=ht_id&srpvid=8c4f458d39e20090&srepoch=1665309211&from=searchresults#hotelTmpl,5.9982723,47.27044104,"Close to Alsace and Jura, this hotel is easily accessible from the A36 motorway. It is situated in the village of Ecole-Valentin, a 5 minute drive from Besançon. Free WiFi is provided. The Premiere Classe Besancon Ecole Valentin offers air-conditioned guest rooms. Each is equipped with a TV with satellite, Canal + and beIN Sports channels. The private bathroom includes a shower and towels. Guests can enjoy a buffet breakfast every morning in the stylish breakfast room. Free private parking for cars and buses is provided on site. The Première Classe Besançon is located in the Franche-Comté region. In the surrounding area guests can visit Besançon’s miroctechnics pole.    Premiere Classe Besancon Ecole Valentin has been welcoming Booking.com guests since 16 May 2007.  Hotel chain/brand: Premiere Classe ",13,47.2380222,6.0243622,0.4693269230769231,75.96153846153847,16.665288461538456
Besancon,terrasse besancon,6.3,https://www.booking.com/hotel/fr/terrasse-besancon.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=55&sr_order=popularity&nflt=ht_id&srpvid=8219458d7a960002&srepoch=1665309211&from=searchresults#hotelTmpl,6.0241649,47.2313319,,13,47.2380222,6.0243622,0.4693269230769231,75.96153846153847,16.665288461538456
Besancon,Studio 202 au 15 rue Battant à Besançon,6.3,https://www.booking.com/hotel/fr/studio-202-au-15-rue-battant-a-besancon.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=24&hapos=49&sr_order=popularity&nflt=ht_id&srpvid=8c4f458d39e20090&srepoch=1665309211&from=searchresults#hotelTmpl,6.02016555,47.24072192,"You're eligible for a Genius discount at Studio 202 au 15 rue Battant à Besançon! To save at this property, all you have to do is sign in. Studio 202 au 15 rue Battant à Besançon in Besançon provides accommodation with free WiFi, 800 m from Besancon Viotte Train Station, 1.3 km from Besançon-Mouillère train station and 5 km from Micropolis. The property is 12 km from Besançon Franche-Comté TGV train station and 4.3 km from Besançon Vesoul University. The apartment features 1 bedroom, a flat-screen TV, an equipped kitchen with a microwave and a fridge, and 1 bathroom with a shower. Towels and bed linen are featured. Popular points of interest near the apartment include Time museum of Besançon, Museum of Fine Arts and Archaeology of Besancon and Saint-Jean Cathedral Besançon. The nearest airport is Dole-Jura Airport, 65 km from Studio 202 au 15 rue Battant à Besançon.    Studio 202 au 15 rue Battant à Besançon has been welcoming Booking.com guests since 28 Jan 2021.    Distance in property description is calculated using © OpenStreetMap ",13,47.2380222,6.0243622,0.4693269230769231,75.96153846153847,16.665288461538456
Besancon,Ibis Budget Besançon Ouest,5.9,https://www.booking.com/hotel/fr/ibis-budget-besancon-ouest.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=36&sr_order=popularity&nflt=ht_id&srpvid=8c4f458d39e20090&srepoch=1665309211&from=searchresults#hotelTmpl,5.94308209,47.21596759,"Featuring free WiFi throughout the property, Ibis Budget Besançon Ouest offers accommodation in Besançon. Free private parking is available on site. Each room comes with a TV. A buffet breakfast can be enjoyed every morning. Jean-Minjoz Hospital is 1.6 km from Ibis Budget Besançon Ouest, while Micropolis is 3.2 km away. The nearest airport is Dole - Jura Airport, 44 km from Ibis Budget Besançon Ouest.    Ibis Budget Besançon Ouest has been welcoming Booking.com guests since 6 Jan 2016.  Hotel chain/brand: ibis Budget ",13,47.2380222,6.0243622,0.4693269230769231,75.96153846153847,16.665288461538456
Besancon,B&B HOTEL Besancon,5.8,https://www.booking.com/hotel/fr/b-amp-b-besancon.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=35&sr_order=popularity&nflt=ht_id&srpvid=8c4f458d39e20090&srepoch=1665309211&from=searchresults#hotelTmpl,5.95533135,47.22018011,"Featuring free WiFi, B&B HOTEL Besancon offers pet-friendly accommodation 2 km from the centre of Besançon, 10 km from Besançon Citadelle. Free private parking is available on site. Each room at this hotel is air conditioned and is equipped with a flat-screen TV. Cable channels are also provided. All rooms are equipped with a private bathroom. Micropolis is 2.3 km from B&B HOTEL Besancon, while Besançon Hospital is 2 km away. The nearest airport is Dole - Jura Airport, 53 km from the property.    B&B HOTEL Besancon has been welcoming Booking.com guests since 4 Nov 2016.  Hotel chain/brand: B&B Hotels ",13,47.2380222,6.0243622,0.4693269230769231,75.96153846153847,16.665288461538456
Besancon,Le petit Bisontin - Fast WIFI - Parking gratuit,4.6,https://www.booking.com/hotel/fr/le-petit-bisontin-fast-wifi-parking-gratuit.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=40&sr_order=popularity&nflt=ht_id&srpvid=8c4f458d39e20090&srepoch=1665309211&from=searchresults#hotelTmpl,6.0210335,47.242904,"Le petit Bisontin - Fast WIFI - Parking gratuit is set in Besançon, 500 m from Besancon Viotte Train Station, 1.2 km from Besançon-Mouillère train station, and 5.7 km from Micropolis. The property is 12 km from Besançon Franche-Comté TGV train station and 4.5 km from Besançon Vesoul University. The apartment has 1 bedroom, a flat-screen TV and a fully equipped kitchen that provides guests with a fridge, an oven, a washing machine and a stovetop. Towels and bed linen are offered in the apartment. Popular points of interest near the apartment include Saint-Jean Cathedral Besançon, Time museum of Besançon and Museum of Fine Arts and Archaeology of Besancon. The nearest airport is Dole-Jura Airport, 64 km from Le petit Bisontin - Fast WIFI - Parking gratuit.    Le petit Bisontin - Fast WIFI - Parking gratuit has been welcoming Booking.com guests since 28 Aug 2022.    Distance in property description is calculated using © OpenStreetMap ",13,47.2380222,6.0243622,0.4693269230769231,75.96153846153847,16.665288461538456
Dijon,Benigne Malyon,9.6,https://www.booking.com/hotel/fr/benigne-malyon.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=62&sr_order=popularity&nflt=ht_id&srpvid=d527458d027b00c4&srepoch=1665309211&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,5.04330485,47.3231056,"You're eligible for a Genius discount at Benigne Malyon! To save at this property, all you have to do is sign in. Housed in a former 16th century Italian Renaissance-style hotel, Benigne Malyon offers accommodation in Dijon. The apartment is 400 m from Palais des ducs et des Etats de Bourgogne. The kitchen comes with a dishwasher and an oven, as well as a coffee machine and a kettle. The bathroom has a bath and a shower. Towels and bed linen are offered at Benigne Malyon. A washing machine is also at guests' disposal. Many shops and restaurants are located around the property. Museum of Fine Arts of Dijon and Magnin Museum are 300 m away. Dole - Jura Airport is 43 km away.   This is our guests' favourite part of Dijon, according to independent reviews.   Couples particularly like the location — they rated it 10 for a two-person trip.    Benigne Malyon has been welcoming Booking.com guests since 14 Nov 2016.  ",14,47.3215806,5.0414701,0.47651785714285716,76.32142857142857,16.769285714285708
Dijon,Le Loisy,9.4,https://www.booking.com/hotel/fr/appartement-demain.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=38&sr_order=popularity&nflt=ht_id&srpvid=b46d458d3ea00512&srepoch=1665309211&from=searchresults#hotelTmpl,5.04123303,47.32321534,"You're eligible for a Genius discount at Le Loisy! To save at this property, all you have to do is sign in. Located in the heart of Dijon, Le Loisy offers a modern, self-catering apartment with a spa bath. Notre Dame Church is just 80 m away and the train station is 1.5 km from the apartment. Located on the ground floor, the apartment features a living area with a flat-screen TV, a wardrobe in the bedroom, ironing facilities and a bathroom with a shower. The kitchen includes an oven, dishwasher and microwave. A washing machine and clothes dryer are also available. Shops and restaurants can be found within 100 m of the apartment and Arquebuse Garden is a 10-minute walk away. Additional features include free Wi-Fi access and heating.   This is our guests' favourite part of Dijon, according to independent reviews.   Couples particularly like the location — they rated it 9.8 for a two-person trip.    Le Loisy has been welcoming Booking.com guests since 11 Feb 2013.  ",14,47.3215806,5.0414701,0.47651785714285716,76.32142857142857,16.769285714285708
Dijon,Appartement Familial Climatisé Parking 100M2 à 7mn Centre Ville 5Pièces 5 Personnes Bébé,9.4,https://www.booking.com/hotel/fr/magnifique-appartement-place-st-joseph-dijon.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=56&sr_order=popularity&nflt=ht_id&srpvid=d527458d027b00c4&srepoch=1665309211&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,5.0393276,47.314709,"Set in Dijon, 2.6 km from Dijon Congrexpo, Appartement Familial Climatisé Parking 100M2 à 7mn Centre Ville 5Pièces 5 Personnes Bébé offers a living room with a flat-screen TV. The air-conditioned accommodation is less than 1 km from Saint-Philibert Church, and guests benefit from private parking available on site and free WiFi. The apartment has 3 bedrooms, a kitchen with a dishwasher and a microwave, a washing machine, and 1 bathroom with bathrobes and slippers. Towels and bed linen are offered. Dijon Train Station is 1.6 km from Appartement Familial Climatisé Parking 100M2 à 7mn Centre Ville 5Pièces 5 Personnes Bébé, while Foch-Gare Tramway Station is 1.5 km from the property. The nearest airport is Dijon Bourgogne Airport, 13 km from the accommodation.    Appartement Familial Climatisé Parking 100M2 à 7mn Centre Ville 5Pièces 5 Personnes Bébé has been welcoming Booking.com guests since 27 Aug 2020.    Distance in property description is calculated using © OpenStreetMap ",14,47.3215806,5.0414701,0.47651785714285716,76.32142857142857,16.769285714285708
Dijon,La parenthèse,9.3,https://www.booking.com/hotel/fr/la-parenthese-dijon.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=43&sr_order=popularity&nflt=ht_id&srpvid=b46d458d3ea00512&srepoch=1665309211&from=searchresults#hotelTmpl,5.0347366,47.32655765,"You're eligible for a Genius discount at La parenthèse! To save at this property, all you have to do is sign in. La parenthèse is located in Dijon, less than 1 km from Dijon Train Station and a 9-minute walk from Foch-Gare Tramway Station, in an area where hiking can be enjoyed. The Saint-Philibert Church and the Dijon Congrexpo are within less than 1 km and 1.7 km of the apartment, and free WiFi is provided. The apartment is equipped with 1 bedroom, 1 bathroom, bed linen, towels, a flat-screen TV, a dining area, a fully equipped kitchen, and a patio with garden views. CHU - Hopitaux Tramway Station is 4.6 km from the apartment, while Universite Tramway Station is 4.9 km away. The nearest airport is Dijon Bourgogne Airport, 15 km from La parenthèse.   This is our guests' favourite part of Dijon, according to independent reviews.   Couples particularly like the location — they rated it 9.6 for a two-person trip.    La parenthèse has been welcoming Booking.com guests since 27 May 2015.    Distance in property description is calculated using © OpenStreetMap ",14,47.3215806,5.0414701,0.47651785714285716,76.32142857142857,16.769285714285708
Dijon,Bel Appartement 7mn Centre Ville 95M2 4 Personnes Bébé avec Garage Sous sol,9.3,https://www.booking.com/hotel/fr/bel-appartement-place-saint-joseph-4-a-5-pers-95m2-dijon.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=57&sr_order=popularity&nflt=ht_id&srpvid=d527458d027b00c4&srepoch=1665309211&from=searchresults#hotelTmpl,5.0366648,47.3157175,"Offering free WiFi and free private parking, Bel Appartement 7mn Centre Ville 95M2 4 Personnes Bébé avec Garage Sous sol is set in Dijon, just 800 m from Saint-Philibert Church. The property is 2.6 km from Dijon Congrexpo and 3.3 km from Universite Tramway Station. The apartment has 2 bedrooms, 1 bathroom, bed linen, towels, a flat-screen TV with cable channels, a fully equipped kitchen, and a balcony with garden views. For added convenience, the property can provide towels and bed linen for an extra charge. The apartment offers a sun terrace. Dijon Train Station is 1.4 km from Bel Appartement 7mn Centre Ville 95M2 4 Personnes Bébé avec Garage Sous sol, while Foch-Gare Tramway Station is 1.3 km from the property. The nearest airport is Dijon Bourgogne Airport, 13 km from the accommodation.   This is our guests' favourite part of Dijon, according to independent reviews.    Bel Appartement 7mn Centre Ville 95M2 4 Personnes Bébé avec Garage Sous sol has been welcoming Booking.com guests since 14 Jul 2021.    Distance in property description is calculated using © OpenStreetMap ",14,47.3215806,5.0414701,0.47651785714285716,76.32142857142857,16.769285714285708
Dijon,La Cour Berbisey - Les Collectionneurs,9.2,https://www.booking.com/hotel/fr/la-cour-berbisey.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=45&sr_order=popularity&nflt=ht_id&srpvid=b46d458d3ea00512&srepoch=1665309211&from=searchresults#hotelTmpl,5.03654011,47.31834403,"Located in Dijon, La Cour Berbisey provides classic guest rooms set in a renovated, 17th-century building. You can enjoy the sauna, the indoor, heated swimming pool and have a drink at the on-site bar. All of the soundproofed rooms at La Cour Berbisey feature a desk, a flat-screen TV with satellite channels and wooden floors. Each room also have a private bathroom with a shower, bathrobes and slippers. A continental breakfast is included and served each day in the dining room. Several restaurants can be found in the centre of Dijon. Free Wi-Fi is available throughout the property. Public parking is also possible near La Cour Berbisey and Dijon Train Station is 1.6 km away.   This is our guests' favourite part of Dijon, according to independent reviews.   Couples particularly like the location — they rated it 9.8 for a two-person trip.    La Cour Berbisey - Les Collectionneurs has been welcoming Booking.com guests since 2 Apr 2013.  Hotel chain/brand: les Collectionneurs ",14,47.3215806,5.0414701,0.47651785714285716,76.32142857142857,16.769285714285708
Dijon,Les Bons Enfants,9.2,https://www.booking.com/hotel/fr/les-bons-enfants.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=23&hapos=48&sr_order=popularity&nflt=ht_id&srpvid=b46d458d3ea00512&srepoch=1665309211&from=searchresults#hotelTmpl,5.04235301,47.32079064,"You're eligible for a Genius discount at Les Bons Enfants! To save at this property, all you have to do is sign in. Situated a 5-minute walk from Notre-Dame Church, Les Bons Enfants offers accommodation in Dijon. The apartment is a 100 m from Place de la Libération. There is a dining area and a kitchen equipped with dishwasher. Towels and bed linen are provided in this self-catering accommodation. Arquebuse Botanic Gardens is 1.1 km from Les Bons Enfants, while Palace of the Dukes of Burgundy is 100 m from the property. The nearest airport is Dole - Jura Airport, 43 km from the property.   This is our guests' favourite part of Dijon, according to independent reviews.    Les Bons Enfants has been welcoming Booking.com guests since 21 Oct 2016.  ",14,47.3215806,5.0414701,0.47651785714285716,76.32142857142857,16.769285714285708
Dijon,Appartement Patarin Dijon,9.2,https://www.booking.com/hotel/fr/patarin-apartment.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=52&sr_order=popularity&nflt=ht_id&srpvid=d527458d027b00c4&srepoch=1665309211&from=searchresults#hotelTmpl,5.03973923,47.3192572,"You're eligible for a Genius discount at Appartement Patarin Dijon! To save at this property, all you have to do is sign in. Appartement Patarin Dijon offers accommodation in Dijon. The apartment is 1.5 km from Dijon Congrexpo. The kitchen is fitted with an oven and a microwave. A flat-screen TV and DVD player, as well as a CD player are offered. There is a private bathroom with a shower. Zénith de Dijon is 4.4 km from Appartement Patarin Dijon, while Arquebuse Botanic Gardens is 900 m away. The nearest airport is Dole - Jura Airport, 43 km from Appartement Patarin Dijon.   This is our guests' favourite part of Dijon, according to independent reviews.   Couples particularly like the location — they rated it 10 for a two-person trip.    Appartement Patarin Dijon has been welcoming Booking.com guests since 24 Apr 2017.  ",14,47.3215806,5.0414701,0.47651785714285716,76.32142857142857,16.769285714285708
Dijon,Le Millotet - Agréable studio à 2 mn Dijon Gare,9.1,https://www.booking.com/hotel/fr/agreable-studio-a-dijon-gare.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=41&sr_order=popularity&nflt=ht_id&srpvid=b46d458d3ea00512&srepoch=1665309211&from=searchresults#hotelTmpl,5.0311078,47.3232279,"You're eligible for a Genius discount at Le Millotet - Agréable studio à 2 mn Dijon Gare! To save at this property, all you have to do is sign in. Le Millotet - Agréable studio à 2 mn Dijon Gare in Dijon features accommodation with free WiFi, 300 m from Dijon Train Station, 300 m from Foch-Gare Tramway Station and 400 m from Saint-Philibert Church. The property is 4.5 km from Lake Kir and 4.6 km from CHU - Hopitaux Tramway Station. The apartment has 1 bedroom, a flat-screen TV with satellite channels, an equipped kitchen with a microwave and a fridge, and 1 bathroom with a shower. Towels and bed linen are available. Dijon Congrexpo is 2 km from the apartment, while Chenove Centre Tramway Station is 4.5 km from the property. The nearest airport is Dijon Bourgogne Airport, 15 km from Le Millotet - Agréable studio à 2 mn Dijon Gare.   This is our guests' favourite part of Dijon, according to independent reviews.   Couples particularly like the location — they rated it 9.8 for a two-person trip.    Le Millotet - Agréable studio à 2 mn Dijon Gare has been welcoming Booking.com guests since 13 May 2020.    Distance in property description is calculated using © OpenStreetMap ",14,47.3215806,5.0414701,0.47651785714285716,76.32142857142857,16.769285714285708
Dijon,Au jardin des plantes,9.1,https://www.booking.com/hotel/fr/au-jardin-des-plantes-dijon.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=20&hapos=20&sr_order=popularity&nflt=ht_id&srpvid=0113458d894e0140&srepoch=1665309211&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,5.028708,47.319778,"You're eligible for a Genius discount at Au jardin des plantes! To save at this property, all you have to do is sign in. Au jardin des plantes is set in Dijon, less than 1 km from Saint-Philibert Church and a 8-minute walk from Dijon Train Station, in an area where hiking can be enjoyed. It features garden views and free WiFi throughout the property. The apartment has 1 bedroom, a flat-screen TV with cable channels, an equipped kitchen with a microwave and a fridge, a washing machine, and 1 bathroom with a shower. Towels and bed linen are offered in this accommodation. Foch-Gare Tramway Station is 600 m from the apartment, while Dijon Congrexpo is 3.2 km from the property. The nearest airport is Dijon Bourgogne Airport, 10 km from Au jardin des plantes.   Couples particularly like the location — they rated it 9.5 for a two-person trip.    Au jardin des plantes has been welcoming Booking.com guests since 9 Jan 2018.    Distance in property description is calculated using © OpenStreetMap ",14,47.3215806,5.0414701,0.47651785714285716,76.32142857142857,16.769285714285708
Dijon,VILLA14,9.0,https://www.booking.com/hotel/fr/villa14.en-gb.html?aid=304142&ucfs=1&arphpl=1&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=16&sr_order=popularity&nflt=ht_id&srpvid=0113458d894e0140&srepoch=1665309211&from=searchresults#hotelTmpl,5.0316665,47.3221032,"Situated in the centre of Dijon, VILLA14 is close to sights such as Dijon Train Station, Foch-Gare Tramway Station and Saint-Philibert Church. Free WiFi is available and private parking is available on site. Every unit has a private bathroom and shower, air conditioning, a flat-screen TV and a dishwasher. There is a seating and a dining area in all units. Dijon Congrexpo is 2.1 km from the apartment, while Chenove Centre Tramway Station is 4.2 km from the property. The nearest airport is Dijon Bourgogne Airport, 14 km from VILLA14.   This is our guests' favourite part of Dijon, according to independent reviews.   Couples particularly like the location — they rated it 9.7 for a two-person trip.    VILLA14 has been welcoming Booking.com guests since 18 May 2021.    Distance in property description is calculated using © OpenStreetMap ",14,47.3215806,5.0414701,0.47651785714285716,76.32142857142857,16.769285714285708
